"","x","y","pop","msa","logincome.mean","logincome.sd","schools","students","enrollment","income","class.size","mu","score"
"8679",34.9529165306575,32.145416732085,3162.2939453125,"minor",10.6915524735254,1.08993131656823,1,42,42,10890.3149175398,21,2.09736173492129,2.09736173492129
"9464",34.7862498646575,31.928750066285,4573.34814453125,"minor",10.7327809378556,1.0920307758105,2,73,36.5,28261.2680958515,36.5,2.2535134780828,2.2535134780828
"8694",34.8695831976575,32.137083398785,2732.2783203125,"telaviv",10.8562957179362,1.098296444395,2,41,20.5,7630.89143238198,20.5,1.9538803333907,1.9538803333907
"5145.1",35.1279165299575,32.745416729685,425.569610595703,"haifa",10.5327666253355,1.0818074703084,1,8,8,49493.4536492585,8,2.55417382052893,2.55417382052893
"10045",35.1279165299575,31.820416733385,1642.41784667969,"minor",10.0863356533123,1.05863306271774,2,18,9,18206.0949681904,9,2.22078437590133,2.22078437590133
"9720",34.8279165311575,31.878750066485,2902.63208007812,"minor",10.5782929569341,1.08414292604978,1,42,42,14804.2870018782,21,2.1800162734841,2.1800162734841
"10111",34.6362498652575,31.803750066785,5301.08837890625,"minor",10.8178941437017,1.09635224184068,1,52,52,13152.7435013097,26,2.2124630610184,2.2124630610184
"9464.1",34.7862498646575,31.928750066285,4573.34814453125,"minor",10.7327809378556,1.0920307758105,2,73,36.5,268204.728205054,36.5,2.79604908130956,2.79604908130956
"10325.4",35.2029165296575,31.787083400185,16866.4375,"jerusalem",9.97410084896147,1.05272666331882,6,292,48.6666666666667,45004.9252617304,24.3333333333333,2.75452179157555,2.75452179157555
"8997",34.8195831978575,32.045416732485,6083.86962890625,"telaviv",10.8596039330864,1.09846377238024,1,86,86,39831.6220462284,28.6666666666667,2.52660049887171,2.52660049887171
"10449.2",34.9945831971575,31.770416733585,1557.88012695312,"minor",10.1925315014672,1.06419147720841,3,17,5.66666666666667,68699.2214896032,5.66666666666667,2.55770162519903,2.55770162519903
"15684.1",34.8029165312575,31.220416735785,3347.41333007812,"minor",9.81487471698732,1.04429001490047,3,34,11.3333333333333,8242.59888494142,11.3333333333333,2.07731990015852,2.07731990015852
"9086",34.7445831981575,32.020416732585,12806.619140625,"telaviv",10.9817484224509,1.10462403973533,2,140,70,461949.619454727,35,3.16661153694365,3.16661153694365
"5884.2",35.2779165293575,32.678750063285,2748.314453125,"minor",10.2912611061545,1.06933318298806,1,44,44,13515.0213336114,22,2.13275636442831,2.13275636442831
"8531",34.8529165310575,32.195416731885,4145.05615234375,"telaviv",10.9105138610307,1.10103556613413,1,70,70,80288.5242563899,35,2.52887460908114,2.52887460908114
"8847.2",34.8279165311575,32.087083398985,15465.7119140625,"telaviv",10.9132677605294,1.10117451238461,4,213,53.25,38140.3626480622,26.625,2.83373688882814,2.83373688882814
"4477.1",35.1112498633575,32.803750062785,4475.72021484375,"haifa",10.5753064692756,1.08398987640187,1,73,73,44987.4301659289,36.5,2.47455653280009,2.47455653280009
"7402",35.1695831964575,32.520416730585,1865.86047363281,"minor",10.4149911380654,1.07574217987528,1,25,25,33208.6438725357,25,2.31464853616466,2.31464853616466
"8934",34.8279165311575,32.062083399085,17076.5078125,"telaviv",10.8701913032733,1.0989991054123,3,260,86.6666666666667,214005.455068255,28.8888888888889,3.22779798090493,3.22779798090493
"9482",34.9362498640575,31.928750066285,3874.08642578125,"minor",10.4687773697742,1.07851633530998,1,53,53,18012.5675542515,26.5,2.23317133517088,2.23317133517088
"8940.1",34.8779165309575,32.062083399085,5169.45361328125,"telaviv",10.7666147794859,1.09375067133876,2,91,45.5,93920.8655015617,22.75,2.78229999952007,2.78229999952007
"9336",34.8945831975575,31.962083399485,1164.10302734375,"minor",10.5843485340547,1.08445319216925,1,18,18,26852.530722917,18,2.27578361706785,2.27578361706785
"11332",34.9529165306575,31.662083400685,179.942581176758,"minor",10.1225172912998,1.06053012379553,1,3,3,10508.221142337,3,1.99214574464471,1.99214574464471
"8849.1",34.8445831977575,32.087083398985,10076.3330078125,"telaviv",10.8768280559089,1.09933454901433,1,143,143,23785.3440380754,35.75,2.38478339149148,2.38478339149148
"4364",34.9695831972575,32.812083396085,2414.35302734375,"haifa",10.8487147285517,1.09791290529662,2,34,17,130632.869965392,17,2.85542670264619,2.85542670264619
"15199",35.2029165296575,31.253750068985,2347.59375,"minor",9.54905008784926,1.03005124402458,2,39,19.5,7499.64101456383,19.5,1.932577204293,1.932577204293
"4650.2",34.9529165306575,32.787083396185,1726.03637695312,"haifa",10.8767103613006,1.09932860122797,2,28,14,48495.6501271768,14,2.58805915754503,2.58805915754503
"2297",35.5612498615575,32.995416728685,510.213653564453,"minor",10.0058012858157,1.05439826366699,1,16,16,22879.9338755385,16,2.22700423103824,2.22700423103824
"2297.1",35.5612498615575,32.995416728685,510.213653564453,"minor",10.0058012858157,1.05439826366699,1,16,16,11251.8943875507,16,2.00988792975264,2.00988792975264
"10633",34.6362498652575,31.745416733685,907.100341796875,"minor",10.7137824917087,1.09106382803964,1,13,13,318482.073043843,13,2.88235626156444,2.88235626156444
"10947",34.9445831973575,31.712083400485,1067.74072265625,"minor",10.1888698442691,1.06400030515185,1,18,18,255051.649627897,18,2.81733843263717,2.81733843263717
"250",35.7779165273575,33.270416727585,701.696838378906,"minor",9.83544144994756,1.04538357925307,1,9,9,4308.68688347308,9,1.6696541144645,1.6696541144645
"106",35.7529165274575,33.320416727385,46.7844161987305,"minor",9.86413163704893,1.04690717178686,1,1,1,6869.26217468354,1,1.84592708808064,1.84592708808064
"2857.1",35.2779165293575,32.945416728885,1006.11834716797,"minor",10.3446505239034,1.07210335964731,2,12,6,15386.1715530415,6,2.1221108781443,2.1221108781443
"8959.1",34.7695831980575,32.053750065785,8733.76171875,"telaviv",10.9857864349065,1.1048271073846,6,123,20.5,441823.608639727,20.5,3.31004583819216,3.31004583819216
"9000.1",34.8445831977575,32.045416732485,9763.8642578125,"telaviv",10.8072488803073,1.09581268068281,4,118,29.5,60856.6491909416,29.5,2.75043095579183,2.75043095579183
"8874.1",34.8195831978575,32.078750065685,16704.423828125,"telaviv",10.917199084634,1.10137283447291,4,243,60.75,128816.637501094,30.375,3.07321059556164,3.07321059556164
"10542.1.1",35.1445831965575,31.762083400285,8630.76171875,"jerusalem",10.0113574727701,1.05469097489739,2,154,77,13771.6439330287,38.5,1.93008507249211,1.93008507249211
"5677",34.9945831971575,32.695416729885,543.912048339844,"haifa",10.7631539759791,1.09357487047345,1,9,9,36044.0007773618,9,2.46888183947373,2.46888183947373
"9456",34.7195831982575,31.928750066285,696.827331542969,"minor",10.8691443135805,1.09894617771252,1,9,9,34986.1660539562,9,2.36064526193988,2.36064526193988
"8792.3.1",34.8029165312575,32.103750065585,6917.48779296875,"telaviv",10.9944205660067,1.10526118411525,4,109,27.25,1660184.62828597,27.25,3.39302256894819,3.39302256894819
"8691.1",34.8445831977575,32.137083398785,7097.4873046875,"telaviv",10.9105138610306,1.10103556613413,3,117,39,92938.4005258183,39,2.59673557368434,2.59673557368434
"8700",34.9195831974575,32.137083398785,1326.62756347656,"telaviv",10.7537017416179,1.09309457462228,1,22,22,15057.0382570413,22,2.08447076441908,2.08447076441908
"9092.2",34.7945831979575,32.020416732585,13283.9345703125,"telaviv",10.8701204799055,1.09899552521106,3,212,70.6666666666667,70987.718214102,35.3333333333333,2.7524975639887,2.7524975639887
"9090.3",34.7779165313575,32.020416732585,15366.2001953125,"telaviv",10.9063893867699,1.10082743560216,3,204,68,60614.2907312925,34,2.78347855420907,2.78347855420907
"9183.1",34.7362498648575,31.995416732685,4038.9033203125,"telaviv",10.9542581010623,1.10324058527908,2,44,22,13080.1666517631,22,2.19654755468144,2.19654755468144
"10324.1.1",35.1945831963575,31.787083400185,17163.513671875,"jerusalem",9.98260942817448,1.05317559094043,3,289,96.3333333333333,21084.775113641,32.1111111111111,2.37596109459016,2.37596109459016
"8687.2",34.8112498645575,32.137083398785,4172.0830078125,"telaviv",10.9860897142369,1.10484235749505,2,64,32,25118.769485454,32,2.27045020460372,2.27045020460372
"6826.1",34.9445831973575,32.578750063685,1162.91015625,"minor",10.8311812864314,1.09702533579734,1,16,16,23099.0859023932,16,2.24497213951139,2.24497213951139
"14336",34.4279165327575,31.303750068785,258.483642578125,"minor",10.3312701093907,1.07140977270296,1,5,5,34251.4043440011,5,2.35681209097039,2.35681209097039
"10163.1",35.0695831968575,31.803750066785,6179.53759765625,"minor",10.1371147474685,1.06129453171683,3,100,33.3333333333333,32648.6895341419,33.3333333333333,2.40196204743341,2.40196204743341
"10620.1",35.1612498631575,31.753750066985,10543.6474609375,"jerusalem",9.98616393186311,1.05336307615514,3,183,61,15179.7654987589,30.5,2.17050354574975,2.17050354574975
"8844",34.8029165312575,32.087083398985,9824.9306640625,"telaviv",10.9696917214196,1.10401749791989,2,132,66,222827.755951406,33,2.9852168292503,2.9852168292503
"9069",34.8779165309575,32.028750065885,11465.99609375,"telaviv",10.714410235214,1.09109579145687,4,160,40,16180.1306724589,40,2.21036258753762,2.21036258753762
"8768.1",34.8279165311575,32.112083398885,8437.6630859375,"telaviv",10.9397435576915,1.10250943849281,2,127,63.5,31332.3398151283,31.75,2.4943505543318,2.4943505543318
"8375.1.1",34.8779165309575,32.262083398285,2175.462890625,"minor",10.8767103613006,1.09932860122797,3,28,9.33333333333333,106997.158779372,9.33333333333333,2.72022586691471,2.72022586691471
"15152",34.8112498645575,31.253750068985,3984.37353515625,"minor",9.84032922988831,1.04564330172006,1,61,61,12436.3833351693,30.5,2.07158969709561,2.07158969709561
"8768.2",34.8279165311575,32.112083398885,8437.6630859375,"telaviv",10.9397435576915,1.10250943849281,2,127,63.5,367311.682080939,31.75,3.07460957683046,3.07460957683046
"4465",35.0112498637575,32.803750062785,4829.25244140625,"haifa",10.7607848391073,1.09345450746742,2,90,45,11875.3727871243,22.5,2.30197833849115,2.30197833849115
"9000.2.1",34.8445831977575,32.045416732485,9763.8642578125,"telaviv",10.8072488803073,1.09581268068281,4,118,29.5,205310.535380909,29.5,3.03378351742258,3.03378351742258
"9603.1",34.9362498640575,31.903750066385,1169.66052246094,"minor",10.4357086138659,1.07681158023047,1,23,23,47837.2347492047,23,2.39317847296392,2.39317847296392
"8563.1",34.9529165306575,32.187083398585,1898.61364746094,"minor",10.7028490579508,1.09050696966293,1,30,30,11147.3529696503,30,1.94077259412995,1.94077259412995
"8876.1",34.8362498644575,32.078750065685,16075.5751953125,"telaviv",10.8806615828888,1.09952826161893,2,211,105.5,29899.7470684631,35.1666666666667,2.58246176720368,2.58246176720368
"10547.2",35.1862498630575,31.762083400285,16824.337890625,"jerusalem",9.96832399952692,1.0524217574257,3,267,89,41427.2381788389,29.6666666666667,2.61445761320205,2.61445761320205
"8515",34.8862498642575,32.203750065185,2298.8408203125,"telaviv",10.8411738745542,1.09753126376904,2,28,14,183258.71140926,14,2.8412116389691,2.8412116389691
"14522.1",34.9195831974575,31.295416735485,1459.96130371094,"minor",9.78700014871947,1.04280605146347,2,17,8.5,170566.531452459,8.5,2.77894366641601,2.77894366641601
"4511",35.3945831955575,32.803750062785,1608.10083007812,"minor",10.1634823834118,1.06267390124115,1,39,39,28190.3457080783,39,2.10675450835497,2.10675450835497
"8311.1",34.8862498642575,32.287083398185,1318.76220703125,"minor",10.8664666923987,1.0988108063012,1,17,17,72455.0453591127,17,2.54880084978724,2.54880084978724
"9000.1.1",34.8445831977575,32.045416732485,9763.8642578125,"telaviv",10.8072488803073,1.09581268068281,4,118,29.5,45045.3895174814,29.5,2.67391000721719,2.67391000721719
"9053",34.7445831981575,32.028750065885,11119.2587890625,"telaviv",10.9974143809269,1.10541165690167,2,155,77.5,640840.027766506,38.75,3.11441733678052,3.11441733678052
"9069.3",34.8779165309575,32.028750065885,11465.99609375,"telaviv",10.714410235214,1.09109579145687,4,160,40,36512.4484832674,40,2.44204508158466,2.44204508158466
"9860",34.6695831984575,31.845416733285,2007.45788574219,"minor",10.8244753138407,1.09668567936106,1,24,24,63591.9545166536,24,2.50043316817173,2.50043316817173
"8877.3",34.8445831977575,32.078750065685,12885.59765625,"telaviv",10.8627339162423,1.09862206201134,4,172,43,81055.8294748546,21.5,3.05874905071926,3.05874905071926
"5171",35.3445831957575,32.745416729685,3856.49096679688,"minor",10.2155853432364,1.06539431110616,1,74,74,11588.2157408966,37,1.95224040768606,1.95224040768606
"8971.1",34.8695831976575,32.053750065785,5953.73486328125,"telaviv",10.7700248167227,1.09392386576046,1,90,90,46018.8339254565,30,2.53825542466451,2.53825542466451
"9225",34.8112498645575,31.987083399385,4129.14306640625,"telaviv",10.7790351276094,1.09438136393781,2,43,21.5,19789.3351605657,21.5,2.33341279352798,2.33341279352798
"3034.3",35.0779165301575,32.928750062285,4168.74560546875,"haifa",10.6670293472285,1.08868061571123,2,89,44.5,218024.508581325,22.25,3.02695725888308,3.02695725888308
"9216.2",34.7362498648575,31.987083399385,1237.83349609375,"telaviv",10.9388295000569,1.10246337807944,2,27,13.5,392632.527582027,13.5,2.93944246429322,2.93944246429322
"10096.1",35.0445831969575,31.812083400085,1507.77624511719,"minor",10.1763691322376,1.0633473944858,2,19,9.5,4094.20806330776,9.5,1.68452609109076,1.68452609109076
"10240.1",35.1112498633575,31.795416733485,5179.39892578125,"minor",10.080234958317,1.05831285850625,2,82,41,7418.31105118989,20.5,2.08259673871645,2.08259673871645
"10379",35.0362498636575,31.778750066885,420.008239746094,"minor",10.1504511479484,1.06199242244359,2,8,4,34562.0454581014,4,2.32930270660682,2.32930270660682
"7034",35.3029165292575,32.562083397085,253.352066040039,"minor",10.2355828154686,1.06643658015679,1,4,4,190146.025036102,4,2.76049941256408,2.76049941256408
"9393",34.8029165312575,31.945416732885,3446.93383789062,"minor",10.7274646905417,1.09176028558072,1,48,48,16260.8043280962,24,2.2092498920113,2.2092498920113
"5510",35.1279165299575,32.712083396485,2198.42749023438,"haifa",10.5248226379544,1.08139943478369,1,45,45,31766.1699777637,22.5,2.44535272602169,2.44535272602169
"7637",34.9195831974575,32.478750064085,977.152465820312,"minor",10.8537642422255,1.09816838631046,1,12,12,205320.718429687,12,2.79370737591945,2.79370737591945
"8386",34.9695831972575,32.262083398285,2161.8671875,"minor",10.6915524735254,1.08993131656823,1,44,44,17595.042035783,22,2.17902224041293,2.17902224041293
"4800.1",35.3945831955575,32.778750062885,1479.85791015625,"minor",10.1591302123555,1.06244634961831,2,36,18,5003.28919193909,18,1.7363236735057,1.7363236735057
"8463",34.9362498640575,32.228750065085,1914.21594238281,"minor",10.7466548960532,1.09273636629707,1,32,32,61291.0793112422,32,2.4025259637727,2.4025259637727
"8375",34.8779165309575,32.262083398285,2175.462890625,"minor",10.8767103613006,1.09932860122797,3,28,9.33333333333333,30729.6711289603,9.33333333333333,2.40564832385296,2.40564832385296
"6304",35.3362498624575,32.637083396785,960.984497070312,"minor",10.2064759085189,1.06491918882342,1,9,9,41483.7792306452,9,2.41332166032976,2.41332166032976
"10325.1",35.2029165296575,31.787083400185,16866.4375,"jerusalem",9.97410084896147,1.05272666331882,6,292,48.6666666666667,17249.5028440308,24.3333333333333,2.48719242184921,2.48719242184921
"630",35.6445831945575,33.187083394585,80.3854675292969,"minor",9.94874630393115,1.05138777622357,1,1,1,36915.6352024006,1,2.33723521473086,2.33723521473086
"8703",34.9445831973575,32.137083398785,1867.10595703125,"minor",10.7051197633588,1.09062264394442,1,34,34,164218.134818255,34,2.61011621955757,2.61011621955757
"16160",34.3362498664575,31.187083402585,131.628952026367,"minor",10.2768689632661,1.06858519980945,1,1,1,6929.07184844158,1,1.79404440642905,1.79404440642905
"8868",34.7695831980575,32.078750065685,7067.6279296875,"telaviv",11.0325927463764,1.10717823248394,1,94,94,9802.88362598082,31.3333333333333,2.10518875537269,2.10518875537269
"8610",34.9779165305575,32.170416731985,2109.18920898438,"minor",10.6516550467516,1.08789577966681,2,28,14,16546.9365670814,14,2.21367008748957,2.21367008748957
"4870",35.1779165297575,32.770416729585,580.975158691406,"minor",10.4573816332119,1.07792916862802,1,4,4,118466.037158065,4,2.63067586367471,2.63067586367471
"4754",35.0112498637575,32.778750062885,4356.00634765625,"haifa",10.7537017416179,1.09309457462227,1,76,76,17586.412432949,38,2.1862015157744,2.1862015157744
"9068.1",34.8695831976575,32.028750065885,13171.2890625,"telaviv",10.7305230671787,1.09191590372044,3,189,63,14766.6116480669,31.5,2.40638313479266,2.40638313479266
"11163.1",34.5862498654575,31.678750067285,2296.2109375,"minor",10.692368515241,1.08997291073581,1,27,27,39364.4854278815,27,2.36312401910176,2.36312401910176
"10327.3",35.2195831962575,31.787083400185,16248.5185546875,"jerusalem",9.95730091885409,1.0518397067812,4,252,63,73762.9416001154,31.5,2.7069188957559,2.7069188957559
"8917",34.9362498640575,32.070416732385,2291.1015625,"minor",10.6670425025964,1.08868128703167,1,35,35,40920.9251495907,35,2.28132037602284,2.28132037602284
"2267",35.3112498625575,32.995416728685,1361.64794921875,"minor",10.3076822382423,1.07018597751576,1,18,18,49347.6992775875,18,2.44875697424493,2.44875697424493
